Time,DWPC_max,HCLD_max,LCLD_max,MCLD_max,PRCP_max,PRES_max,TMPC_max,UWND_max,VWND_max,WSPD_max,DWPC_min,HCLD_min,LCLD_min,MCLD_min,PRCP_min,PRES_min,TMPC_min,UWND_min,VWND_min,WSPD_min,DWPC_mean,HCLD_mean,LCLD_mean,MCLD_mean,PRCP_mean,PRES_mean,TMPC_mean,UWND_mean,VWND_mean,WSPD_mean,DWPC_total,HCLD_total,LCLD_total,MCLD_total,PRCP_total,PRES_total,TMPC_total,UWND_total,VWND_total,WSPD_total
2010-03-31,13.61,100.0,0.0,0.0,0.0,984.5,19.34,3.0,7.7,8.00812087820857,7.42,7.0,0.0,0.0,0.0,981.6,8.54,0.1,4.4,4.588027898781785,10.38625,62.875,0.0,0.0,0.0,983.0,13.2275,1.3875000000000002,6.137499999999999,6.354210942163583,83.09,503.0,0.0,0.0,0.0,7864.0,105.82,11.100000000000001,49.099999999999994,50.83368753730866
2010-04-01,15.94,100.0,84.0,0.0,0.0,985.2,21.24,1.9,7.7,7.766595135579039,10.38,5.0,0.0,0.0,0.0,982.2,10.94,0.6,4.6,4.8373546489791295,12.8725,57.125,15.5,0.0,0.0,983.8874999999999,15.3775,1.1375,6.0249999999999995,6.15185601608019,102.98,457.0,124.0,0.0,0.0,7871.099999999999,123.02,9.1,48.199999999999996,49.21484812864152
2010-04-02,12.87,101.0,7.0,2.0,0.0,984.5,20.74,1.4,8.5,8.584287972802404,10.14,95.0,0.0,0.0,0.0,980.3,12.64,-2.1,4.8,4.947726750741193,11.816249999999998,98.75,1.125,0.25,0.0,982.8,16.2275,-0.27500000000000013,6.8500000000000005,6.946679693623364,94.52999999999999,790.0,9.0,2.0,0.0,7862.4,129.82,-2.200000000000001,54.800000000000004,55.57343754898691
2010-04-03,12.51,100.0,100.0,100.0,6.66,990.5,14.74,7.3,7.2,7.343704787094863,6.07,5.0,0.0,0.0,0.0,978.2,8.44,0.0,0.0,2.2671568097509267,9.03875,78.5,45.25,49.75,1.5162499999999999,982.85,11.665,2.9375,2.5250000000000004,4.945307469288675,72.31,628.0,362.0,398.0,12.129999999999999,7862.8,93.32,23.5,20.200000000000003,39.5624597543094
2010-04-04,13.86,98.0,48.0,72.0,0.07,991.0,20.34,0.9,8.0,8.050465825031493,4.56,6.0,0.0,0.0,0.0,986.1,7.24,-1.6,2.2,2.220360331117452,9.42125,48.5,8.125,10.25,0.00875,988.9375000000001,13.9525,-0.024999999999999967,5.5375,5.6199435108296445,75.37,388.0,65.0,82.0,0.07,7911.500000000001,111.62,-0.19999999999999973,44.3,44.959548086637156
2010-04-05,17.48,50.0,100.0,10.0,1.3,990.8,22.64,6.2,8.1,9.090654541890807,10.48,0.0,2.0,0.0,0.0,984.2,15.04,-1.2,-0.8,1.6,14.55125,8.625,33.625,2.142857142857143,0.1625,987.0999999999999,18.64,2.0124999999999997,3.1500000000000004,5.102081235964375,116.41,69.0,269.0,15.0,1.3,7896.799999999999,149.12,16.099999999999998,25.200000000000003,40.816649887715
2010-04-06,17.64,18.0,100.0,3.0,0.55,983.4,22.54,4.1,8.6,9.4847245611035,14.09,0.0,3.0,0.0,0.0,975.4,17.44,1.1,5.0,5.936328831862332,15.5525,5.125,48.0,0.875,0.08750000000000001,978.8749999999999,19.3525,2.9,7.375000000000001,8.010576769057081,124.42,41.0,384.0,7.0,0.7000000000000001,7830.999999999999,154.82,23.2,59.00000000000001,64.08461415245665
2010-04-07,15.65,100.0,100.0,61.0,2.81,978.9,18.14,3.9,7.1,7.787810988975015,7.47,7.0,88.0,3.0,0.0,976.2,8.94,1.8,-7.2,3.905124837953327,13.83875,52.25,98.5,15.75,1.08625,977.1624999999999,15.6525,2.9,3.9999999999999996,6.818258207062786,110.71,418.0,788.0,126.0,8.69,7817.299999999999,125.22,23.2,31.999999999999996,54.546065656502286
2010-04-08,7.52,56.0,100.0,90.0,0.35,988.3,9.94,6.9,1.0,7.605918747922567,1.58,0.0,23.0,0.0,0.0,976.2,4.44,2.2,-4.0,2.6076809620810595,2.7349999999999994,11.0,89.625,16.25,0.0825,982.5875000000001,6.215000000000001,5.2125,-2.675,6.056508758998476,21.879999999999995,88.0,717.0,130.0,0.66,7860.700000000001,49.720000000000006,41.7,-21.4,48.452070071987805
2010-04-09,3.27,0.0,9.0,0.0,0.0,994.1,12.64,3.8,2.5,4.243819034784589,-0.27,0.0,0.0,0.0,0.0,987.1,2.84,-0.1,-3.5,1.2041594578792296,1.2375,0.0,1.875,0.0,0.0,990.8125,7.040000000000001,2.4875,-0.5750000000000002,3.165560347112909,9.9,0.0,15.0,0.0,0.0,7926.5,56.32000000000001,19.9,-4.600000000000001,25.32448277690327
2010-04-10,10.66,0.0,0.0,2.0,0.0,996.8,18.84,3.8,5.8,6.774215821775979,3.3,0.0,0.0,0.0,0.0,994.6,6.54,-0.2,3.4,3.40587727318528,7.4325,0.0,0.0,0.5,0.0,995.6375,12.1775,1.5875,4.5625,4.954085777311118,59.46,0.0,0.0,4.0,0.0,7965.1,97.42,12.7,36.5,39.63268621848894
2010-04-11,13.12,31.0,96.0,99.0,1.65,998.6,20.64,2.6,3.9,3.9458839313897713,8.31,0.0,1.0,0.0,0.0,995.8,10.14,-3.4,-2.6,1.414213562373095,10.793750000000001,7.25,24.25,47.375,0.23374999999999999,996.8875000000002,14.74,0.625,0.7374999999999999,2.989926536998081,86.35000000000001,58.0,194.0,379.0,1.8699999999999999,7975.100000000001,117.92,5.0,5.8999999999999995,23.91941229598465
2010-04-12,13.54,56.0,16.0,1.0,0.0,1000.6,21.84,-1.5,3.5,4.404543109109048,9.63,0.0,0.0,0.0,0.0,996.5,10.64,-4.0,-0.8,3.0886890422961004,11.837499999999999,28.875,6.875,0.125,0.0,998.2375,15.602500000000001,-3.0374999999999996,1.6375,3.863784965871135,94.69999999999999,231.0,55.0,1.0,0.0,7985.9,124.82000000000001,-24.299999999999997,13.1,30.91027972696908
2010-04-13,14.04,74.0,5.0,4.0,0.0,998.4,24.34,3.3,3.4,3.584689665786984,10.04,13.0,0.0,0.0,0.0,995.0,12.34,-3.4,-0.4,0.1,12.0875,39.0,1.5,0.75,0.0,996.4374999999999,17.6525,1.0625,1.15,2.678401911987425,96.7,312.0,12.0,6.0,0.0,7971.499999999999,141.22,8.5,9.2,21.4272152958994
2010-04-14,13.79,49.0,0.0,0.0,0.0,1001.6,24.84,1.3,4.1,4.301162633521313,10.95,11.0,0.0,0.0,0.0,998.4,12.64,-3.0,2.0,3.106444913401813,12.458749999999998,28.5,0.0,0.0,0.0,999.8375,18.240000000000002,-0.7124999999999999,3.05,3.4642825217093423,99.66999999999999,228.0,0.0,0.0,0.0,7998.7,145.92000000000002,-5.699999999999999,24.4,27.714260173674738
2010-04-15,14.45,14.0,21.0,1.0,0.0,998.9,24.84,4.6,5.0,6.594694837519017,11.4,0.0,0.0,0.0,0.0,993.9,14.44,0.7,2.7,2.7892651361962706,12.9725,5.375,3.2857142857142856,0.14285714285714285,0.0,997.0124999999999,19.2775,2.1750000000000003,3.662499999999999,4.363715356565491,103.78,43.0,23.0,1.0,0.0,7976.099999999999,154.22,17.400000000000002,29.299999999999994,34.90972285252393
2010-04-16,14.77,100.0,92.0,101.0,2.4,993.5,18.04,6.3,3.4,6.777905281132218,5.52,0.0,1.0,0.0,0.0,989.3,9.94,1.7,-5.0,4.41021541423999,11.941249999999998,71.75,33.0,42.0,0.36249999999999993,991.15,15.665,3.9625,-0.65,5.4969196507633145,95.52999999999999,574.0,264.0,336.0,2.8999999999999995,7929.2,125.32,31.7,-5.2,43.975357206106516
2010-04-17,2.48,100.0,2.0,0.0,0.0,995.2,13.44,3.0,-1.3,5.7454329688892924,-1.26,0.0,0.0,0.0,0.0,992.7,5.44,-0.3,-5.0,1.3341664064126335,0.54875,25.25,0.25,0.0,0.0,993.8000000000001,9.015,1.6999999999999997,-3.6750000000000003,4.1244955194563975,4.39,202.0,2.0,0.0,0.0,7950.400000000001,72.12,13.599999999999998,-29.400000000000002,32.99596415565118
2010-04-18,4.74,97.0,0.0,0.0,0.0,996.1,14.34,0.6,-1.7,3.40587727318528,-1.18,0.0,0.0,0.0,0.0,993.3,3.74,-2.2,-3.4,2.202271554554524,1.8150000000000002,26.75,0.0,0.0,0.0,994.5749999999999,8.590000000000002,-0.5750000000000001,-2.5249999999999995,2.7254774619624444,14.520000000000001,214.0,0.0,0.0,0.0,7956.599999999999,68.72000000000001,-4.6000000000000005,-20.199999999999996,21.803819695699556
2010-04-19,7.06,101.0,22.0,76.0,0.0,995.7,15.94,-0.9,-0.7,2.6172504656604803,1.17,97.0,0.0,0.0,0.0,991.8,3.94,-2.0,-1.9,1.1401754250991378,4.41,99.375,3.5,12.428571428571429,0.0,994.1,9.4775,-1.5625000000000002,-1.2625,2.0394836163762107,35.28,795.0,28.0,87.0,0.0,7952.8,75.82,-12.500000000000002,-10.1,16.315868931009685
2010-04-20,6.93,100.0,66.0,101.0,0.0,991.6,17.44,-0.4,-1.0,2.4166091947189146,4.53,4.0,1.0,0.0,0.0,985.9,8.44,-2.2,-2.0,1.3,5.463749999999999,79.75,22.375,61.125,0.0,988.8375,12.2775,-1.1125,-1.3375,1.8683872652863571,43.709999999999994,638.0,179.0,489.0,0.0,7910.7,98.22,-8.9,-10.7,14.947098122290857
2010-04-21,7.23,101.0,79.0,39.0,0.0,985.8,19.54,1.2,0.0,2.5495097567963922,4.38,1.0,0.0,0.0,0.0,983.5,8.44,-1.1,-2.3,0.7,5.66875,33.125,15.75,10.625,0.0,984.7125,13.739999999999998,0.31250000000000006,-1.1,1.5609883092253254,45.35,265.0,126.0,85.0,0.0,7877.7,109.91999999999999,2.5000000000000004,-8.8,12.487906473802603
2010-04-22,11.43,100.0,70.0,100.0,0.56,984.6,20.14,2.7,2.1,2.7658633371878665,7.12,0.0,1.0,0.0,0.0,982.1,10.64,-1.6,-0.8,0.6403124237432849,9.225,49.25,18.0,32.375,0.07,983.2875,14.964999999999998,-0.4375,0.7375,1.8248413516435456,73.8,394.0,144.0,259.0,0.56,7866.3,119.71999999999998,-3.5,5.9,14.598730813148364
2010-04-23,12.05,100.0,100.0,100.0,10.37,982.7,13.64,-1.4,3.3,8.158431221748456,8.99,86.0,4.0,42.0,0.0,978.1,10.34,-8.0,-1.6,1.5652475842498528,10.495000000000001,97.75,77.75,91.25,4.43875,981.325,12.127500000000001,-4.975,1.0,5.228071058879888,83.96000000000001,782.0,622.0,730.0,35.51,7850.6,97.02000000000001,-39.8,8.0,41.82456847103911
2010-04-24,15.97,100.0,100.0,100.0,5.08,977.7,18.34,0.3,4.4,7.306161783043133,11.66,16.0,8.0,4.0,0.0,961.7,12.54,-6.2,-7.3,3.6619666847201113,14.195,85.125,68.75,59.25,1.63625,972.8499999999999,15.502500000000001,-2.8125000000000004,0.6375000000000001,5.469373040781763,113.56,681.0,550.0,474.0,13.09,7782.799999999999,124.02000000000001,-22.500000000000004,5.1000000000000005,43.7549843262541
2010-04-25,11.53,57.0,100.0,100.0,4.45,969.2,13.24,6.6,8.5,8.570880934886446,7.06,1.0,69.0,29.0,0.0,956.2,8.34,-3.3,-6.2,4.219004621945796,10.295000000000002,15.125,93.375,58.75,1.21375,961.6,11.615,2.2875,0.7750000000000002,6.218779791598053,82.36000000000001,121.0,747.0,470.0,9.71,7692.8,92.92,18.3,6.200000000000002,49.75023833278443
2010-04-26,7.76,95.0,100.0,11.0,0.25,979.4,15.04,2.2,-2.8,7.170076708097341,5.09,44.0,1.0,0.0,0.0,969.2,7.04,-0.4,-7.1,2.8160255680657444,6.731249999999999,72.625,45.625,2.75,0.05875,974.3999999999999,10.415,1.0124999999999997,-5.449999999999999,5.602307801988619,53.849999999999994,581.0,365.0,22.0,0.47,7795.199999999999,83.32,8.099999999999998,-43.599999999999994,44.818462415908954
2010-04-27,5.0,94.0,80.0,100.0,0.17,986.8,12.94,0.3,-1.8,5.597320787662611,0.64,0.0,0.0,0.0,0.0,976.5,5.04,-2.7,-5.3,2.4083189157584592,2.8612500000000005,38.25,21.875,47.625,0.027500000000000004,981.6500000000001,8.540000000000001,-1.025,-3.775,4.021942413290712,22.890000000000004,306.0,175.0,381.0,0.22000000000000003,7853.200000000001,68.32000000000001,-8.2,-30.2,32.175539306325696
2010-04-28,8.07,96.0,12.0,23.0,0.0,988.4,15.84,0.4,3.3,4.022437072223752,-3.79,0.0,0.0,0.0,0.0,984.6,2.34,-2.3,-1.6,0.4123105625617661,2.25375,43.625,3.0,3.0,0.0,986.5625,9.54,-0.7375,0.7625,1.760993604336804,18.03,349.0,21.0,24.0,0.0,7892.5,76.32,-5.9,6.1,14.087948834694432
2010-04-29,13.52,99.0,1.0,2.0,0.0,985.2,21.54,1.3,9.9,9.912618221237013,6.92,5.0,0.0,0.0,0.0,975.3,9.04,-2.6,3.6,4.070626487409524,10.3475,55.75,0.14285714285714285,0.875,0.0,980.0500000000001,15.077499999999999,-0.7875000000000001,7.0375000000000005,7.262867822650794,82.78,446.0,1.0,7.0,0.0,7840.400000000001,120.61999999999999,-6.300000000000001,56.300000000000004,58.10294258120635
2010-04-30,17.83,73.0,100.0,13.0,0.08,977.2,21.54,1.3,8.6,8.600581375697807,12.54,0.0,0.0,0.0,0.0,973.4,15.54,-0.5,6.2,6.2801273872430325,14.935,13.625,55.875,1.875,0.01875,975.6249999999999,18.64,0.3875,7.475,7.512259039846713,119.48,109.0,447.0,15.0,0.15,7804.999999999999,149.12,3.1,59.8,60.0980723187737
2010-05-01,18.73,100.0,100.0,96.0,20.27,979.2,24.34,3.6,8.9,9.192388155425117,11.47,19.0,7.0,3.0,0.0,973.8,13.04,-1.2,0.2,0.4472135954999579,14.95375,63.0,45.5,26.625,4.435,976.6125000000001,19.8025,1.6125000000000003,3.8875,4.642986293340658,119.63,504.0,364.0,213.0,35.48,7812.900000000001,158.42,12.900000000000002,31.1,37.143890346725264
2010-05-02,17.21,30.0,100.0,54.0,8.3,983.0,20.34,4.4,2.6,5.1623637996561245,8.04,3.0,1.0,6.0,0.0,972.8,10.14,-0.3,-4.0,1.1704699910719625,12.1075,15.5,45.375,28.0,1.33875,978.2875,16.252499999999998,1.5500000000000003,-1.0125,2.9502016934396798,96.86,124.0,363.0,224.0,10.71,7826.3,130.01999999999998,12.400000000000002,-8.1,23.601613547517438
2010-05-03,14.95,2.0,9.0,17.0,0.98,985.9,21.94,6.2,5.8,7.2201108024738785,11.31,0.0,1.0,0.0,0.0,980.6,12.64,2.1,-1.6,2.9546573405388314,13.0725,0.5,3.25,3.375,0.21125,983.3625,16.702499999999997,3.2875,1.9750000000000003,4.317183078636634,104.58,4.0,26.0,27.0,1.69,7866.9,133.61999999999998,26.3,15.800000000000002,34.53746462909307
2010-05-04,13.41,3.0,5.0,29.0,0.0,986.9,21.84,2.3,6.2,6.514598989960933,9.32,0.0,0.0,0.0,0.0,982.7,11.24,-0.1,-0.8,2.1400934559032696,11.38125,0.625,1.0,5.75,0.0,985.1624999999999,16.39,1.3125000000000002,3.6375,4.293063768765894,91.05,5.0,8.0,46.0,0.0,7881.299999999999,131.12,10.500000000000002,29.1,34.34451015012715
2010-05-05,14.35,0.0,81.0,91.0,0.18,985.9,22.44,5.5,4.9,5.508175741568165,8.83,0.0,0.0,0.0,0.0,981.6,14.04,-0.3,-1.4,0.58309518948453,12.38375,0.0,23.375,14.0,0.02375,983.025,17.64,2.475,0.9375,3.647565994800895,99.07,0.0,187.0,112.0,0.19,7864.2,141.12,19.8,7.5,29.18052795840716
2010-05-06,11.14,8.0,1.0,2.0,0.0,990.1,19.74,2.7,1.4,3.862641583165593,5.69,0.0,0.0,0.0,0.0,984.7,9.64,-3.6,-2.4,1.1401754250991378,8.05375,1.375,0.125,0.25,0.0,987.5749999999999,14.29,-0.6125,-0.8374999999999999,2.7963859563857136,64.43,11.0,1.0,2.0,0.0,7900.599999999999,114.32,-4.9,-6.699999999999999,22.37108765108571
2010-05-07,18.66,100.0,100.0,82.0,3.85,983.2,21.64,6.1,5.7,6.4513564465157245,9.36,15.0,29.0,3.0,0.0,975.5,12.64,-4.4,-2.1,3.2756678708318403,13.453750000000001,72.75,72.375,20.375,0.9762500000000001,979.1374999999999,16.1775,2.0125,2.1249999999999996,5.0985896497770655,107.63000000000001,582.0,579.0,163.0,7.8100000000000005,7833.099999999999,129.42,16.1,16.999999999999996,40.788717198216524
2010-05-08,4.63,0.0,100.0,2.0,0.05,998.0,8.94,7.8,-1.2,7.907591289387685,1.54,0.0,4.0,0.0,0.0,984.7,5.74,2.2,-3.7,3.966106403010388,2.62,0.0,82.125,0.375,0.012499999999999999,991.4000000000001,7.214999999999999,5.6375,-2.675,6.411412468882612,20.96,0.0,657.0,3.0,0.09999999999999999,7931.200000000001,57.71999999999999,45.1,-21.4,51.2912997510609
2010-05-09,3.71,97.0,6.0,100.0,0.0,1001.0,14.94,1.9,1.0,2.7459060435491955,1.01,0.0,0.0,0.0,0.0,997.4,2.94,-2.1,-2.3,0.8544003745317532,2.28375,21.875,0.75,23.75,0.0,999.0,8.3525,0.3250000000000001,-1.05,1.9579920683075804,18.27,175.0,6.0,190.0,0.0,7992.0,66.82,2.600000000000001,-8.4,15.663936546460643
2010-05-10,7.11,101.0,100.0,100.0,2.23,1000.0,14.54,-2.9,5.0,7.849203781276161,2.75,5.0,2.0,6.0,0.0,990.2,6.54,-6.5,0.8,3.0364452901377965,4.991250000000001,43.625,42.25,57.125,0.5237499999999999,995.9,9.564999999999998,-4.3125,2.5625,5.109882639441764,39.93000000000001,349.0,338.0,457.0,4.1899999999999995,7967.2,76.51999999999998,-34.5,20.5,40.879061115534114
2010-05-11,16.05,100.0,100.0,97.0,19.47,988.8,19.24,6.1,8.5,9.047651629014018,7.84,0.0,19.0,0.0,0.0,978.5,9.14,-5.3,-3.5,3.522782990761708,12.708750000000002,36.57142857142857,79.875,31.285714285714285,2.94,982.5875,14.49,2.2624999999999997,2.625,6.170408078904983,101.67000000000002,256.0,639.0,219.0,23.52,7860.7,115.92,18.099999999999998,21.0,49.363264631239865
