Date,TMAX(C),TMIN(C),WMAX(M/s),PREC(mm}
2011-03-02,7.222222222222222,-1.1111111111111112,7.15264,0.0
2011-03-03,11.11111111111111,-2.2222222222222223,8.04672,0.0
2011-03-04,15.0,5.0,10.72896,7.499999999999999
2011-03-05,12.222222222222221,-1.1111111111111112,10.72896,5.8999999999999995
2011-03-06,2.2222222222222223,-2.7777777777777777,6.25856,0.0
2011-03-07,5.0,-1.1111111111111112,6.25856,0.0
2011-03-08,10.0,1.1111111111111112,8.9408,6.9
2011-03-09,10.0,2.2222222222222223,9.83488,2.7
2011-03-10,2.2222222222222223,0.0,8.04672,0.0
2011-03-11,8.88888888888889,-2.7777777777777777,9.38784,0.0
2011-03-12,10.0,0.0,11.176,0.0
2011-03-13,2.7777777777777777,-1.6666666666666667,7.59968,0.0
2011-03-14,6.666666666666667,0.0,9.38784,0.5
2011-03-15,5.0,2.2222222222222223,9.83488,5.5
2011-03-16,16.11111111111111,1.1111111111111112,8.04672,0.0
2011-03-17,22.77777777777778,7.222222222222222,13.4112,0.0
2011-03-18,14.444444444444445,2.2222222222222223,8.9408,1.3
2011-03-19,13.333333333333334,0.0,7.15264,0.0
2011-03-20,20.555555555555557,6.111111111111111,9.38784,1.5
2011-03-21,22.22222222222222,12.222222222222221,6.7056,2.3
2011-03-22,22.22222222222222,8.333333333333334,9.83488,0.0
2011-03-23,22.22222222222222,2.2222222222222223,17.43456,0.3
2011-03-24,3.888888888888889,-0.5555555555555556,8.04672,0.0
2011-03-25,4.444444444444445,-1.6666666666666667,8.04672,0.0
2011-03-26,3.888888888888889,-3.3333333333333335,9.38784,0.0
2011-03-27,5.555555555555555,-3.888888888888889,8.9408,0.0
2011-03-28,8.333333333333334,-3.888888888888889,7.59968,0.0
2011-03-29,8.88888888888889,-1.1111111111111112,7.15264,0.0
2011-03-30,11.11111111111111,0.0,6.7056,0.0
2011-03-31,10.0,-2.2222222222222223,4.02336,0.0
2011-04-01,11.11111111111111,1.1111111111111112,11.62304,0.8
2011-04-02,16.11111111111111,-0.5555555555555556,11.62304,0.0
2011-04-03,27.77777777777778,5.555555555555555,17.8816,0.0
2011-04-04,21.666666666666668,5.0,12.51712,6.6
2011-04-05,12.222222222222221,0.0,11.176,0.0
2011-04-06,22.77777777777778,6.111111111111111,12.51712,0.0
2011-04-07,16.11111111111111,5.0,12.51712,5.8999999999999995
2011-04-08,15.0,7.777777777777778,11.176,0.3
2011-04-09,25.0,10.0,7.15264,5.1
2011-04-10,28.88888888888889,17.22222222222222,13.4112,0.0
2011-04-11,17.22222222222222,11.11111111111111,8.04672,5.3999999999999995
2011-04-12,16.666666666666668,5.555555555555555,7.59968,0.0
2011-04-13,18.88888888888889,3.3333333333333335,2.68224,0.0
2011-04-14,22.22222222222222,6.111111111111111,10.72896,0.0
2011-04-15,17.22222222222222,7.777777777777778,11.62304,7.1
2011-04-16,10.0,3.3333333333333335,13.85824,3.8
2011-04-17,15.555555555555555,3.3333333333333335,7.15264,0.0
2011-04-18,15.0,7.222222222222222,11.176,5.8999999999999995
2011-04-19,22.77777777777778,5.0,12.51712,20.7
2011-04-20,7.222222222222222,1.6666666666666667,11.62304,0.0
2011-04-21,13.88888888888889,0.5555555555555556,8.9408,1.6
2011-04-22,17.77777777777778,8.333333333333334,8.9408,19.900000000000002
2011-04-23,18.88888888888889,9.444444444444445,9.83488,0.0
2011-04-24,16.666666666666668,10.555555555555555,4.91744,0.3
2011-04-25,18.333333333333332,12.222222222222221,8.9408,35.7
2011-04-26,20.555555555555557,12.222222222222221,12.51712,6.699999999999999
2011-04-27,13.333333333333334,6.111111111111111,10.28192,20.299999999999997
2011-04-28,13.88888888888889,5.555555555555555,13.85824,0.0
2011-04-29,16.666666666666668,6.111111111111111,5.81152,0.0
2011-04-30,22.77777777777778,9.444444444444445,17.43456,0.0
2011-05-01,17.77777777777778,7.222222222222222,8.04672,3.5
2011-05-02,12.777777777777779,7.777777777777778,3.57632,1.1
2011-05-03,13.88888888888889,4.444444444444445,10.28192,0.0
2011-05-04,13.333333333333334,1.1111111111111112,7.15264,0.0
2011-05-05,17.77777777777778,1.6666666666666667,8.9408,6.1
2011-05-06,19.444444444444443,7.222222222222222,6.7056,0.6
2011-05-07,24.444444444444443,11.666666666666666,11.62304,2.9
2011-05-08,22.22222222222222,11.11111111111111,6.7056,0.3
2011-05-09,26.666666666666668,12.777777777777779,11.62304,0.0
2011-05-10,32.77777777777778,20.0,9.38784,0.0
2011-05-11,32.22222222222222,16.666666666666668,8.04672,0.0
2011-05-12,30.0,18.333333333333332,7.15264,0.0
2011-05-13,27.22222222222222,12.777777777777779,7.59968,0.3
2011-05-14,12.777777777777779,10.0,9.38784,2.4
2011-05-15,10.555555555555555,6.666666666666667,9.83488,6.299999999999999
2011-05-16,15.555555555555555,3.3333333333333335,9.83488,0.0
2011-05-17,16.11111111111111,2.7777777777777777,7.15264,0.0
2011-05-18,17.22222222222222,7.777777777777778,4.4704,0.0
2011-05-19,23.88888888888889,8.88888888888889,3.57632,0.0
2011-05-20,28.333333333333332,13.333333333333334,6.25856,0.0
2011-05-21,28.333333333333332,18.88888888888889,8.04672,0.0
2011-05-22,32.22222222222222,17.77777777777778,13.85824,1.3
2011-05-23,29.444444444444443,16.11111111111111,14.30528,0.0
2011-05-24,30.555555555555557,16.11111111111111,6.7056,0.0
2011-05-25,23.88888888888889,16.11111111111111,10.28192,33.9
2011-05-26,17.22222222222222,8.333333333333334,9.83488,8.5
2011-05-27,16.11111111111111,8.333333333333334,5.81152,0.0
2011-05-28,18.333333333333332,12.777777777777779,5.81152,31.8
2011-05-29,28.88888888888889,17.22222222222222,8.9408,0.0
2011-05-30,32.77777777777778,20.555555555555557,11.176,0.0
2011-05-31,,,11.62304,0.0
2011-06-01,30.555555555555557,15.555555555555555,7.15264,0.0
2011-06-02,26.666666666666668,16.11111111111111,5.81152,2.1
2011-06-03,33.333333333333336,18.333333333333332,7.59968,0.0
2011-06-04,36.111111111111114,22.77777777777778,9.83488,0.0
2011-06-05,29.444444444444443,20.0,10.28192,10.7
2011-06-06,33.888888888888886,20.0,8.04672,0.0
2011-06-07,35.55555555555556,22.22222222222222,8.04672,0.0
2011-06-08,35.55555555555556,23.333333333333332,8.9408,0.0
2011-06-09,33.888888888888886,17.22222222222222,9.38784,0.0
2011-06-10,32.22222222222222,16.666666666666668,9.38784,5.3999999999999995
2011-06-11,26.11111111111111,15.0,8.9408,1.6
2011-06-12,23.333333333333332,13.333333333333334,8.04672,0.0
2011-06-13,25.0,12.222222222222221,5.81152,0.0
2011-06-14,23.88888888888889,17.22222222222222,8.04672,0.0
2011-06-15,25.0,16.666666666666668,10.28192,8.299999999999999
2011-06-16,28.88888888888889,15.555555555555555,7.59968,0.0
2011-06-17,28.333333333333332,18.333333333333332,7.59968,0.0
2011-06-18,26.666666666666668,19.444444444444443,5.81152,1.3
2011-06-19,26.11111111111111,19.444444444444443,6.25856,2.5999999999999996
2011-06-20,29.444444444444443,21.666666666666668,9.38784,0.5
2011-06-21,30.0,20.555555555555557,10.28192,6.1
2011-06-22,23.88888888888889,19.444444444444443,10.28192,0.0
2011-06-23,21.11111111111111,17.77777777777778,8.04672,1.1
2011-06-24,21.11111111111111,15.0,7.15264,0.0
2011-06-25,25.0,12.222222222222221,6.7056,2.1
2011-06-26,25.555555555555557,18.88888888888889,10.72896,0.3
2011-06-27,27.22222222222222,18.88888888888889,10.72896,30.2
2011-06-28,26.11111111111111,15.555555555555555,6.25856,0.0
2011-06-29,27.22222222222222,13.333333333333334,2.68224,0.0
2011-06-30,29.444444444444443,16.11111111111111,4.91744,0.0
2011-07-01,28.88888888888889,20.0,7.59968,0.5
2011-07-02,33.888888888888886,22.77777777777778,7.15264,0.0
2011-07-03,30.555555555555557,20.0,5.81152,0.0
2011-07-04,30.0,16.666666666666668,4.4704,0.0
2011-07-05,30.0,16.11111111111111,3.12928,0.0
2011-07-06,31.11111111111111,20.0,3.57632,0.0
2011-07-07,30.555555555555557,19.444444444444443,5.81152,0.0
2011-07-08,30.555555555555557,17.77777777777778,4.4704,0.0
2011-07-09,31.11111111111111,19.444444444444443,4.4704,0.0
2011-07-10,31.666666666666668,19.444444444444443,5.81152,0.0
2011-07-11,35.0,24.444444444444443,7.15264,0.0
2011-07-12,32.77777777777778,22.22222222222222,3.57632,0.0
2011-07-13,27.22222222222222,17.22222222222222,5.81152,4.3
2011-07-14,28.333333333333332,16.11111111111111,4.02336,0.0
2011-07-15,28.88888888888889,17.22222222222222,3.12928,0.0
2011-07-16,29.444444444444443,18.333333333333332,2.2352,0.0
2011-07-17,32.22222222222222,18.88888888888889,4.02336,0.0
2011-07-18,32.22222222222222,22.77777777777778,4.91744,0.0
2011-07-19,34.44444444444444,24.444444444444443,4.4704,0.0
2011-07-20,34.44444444444444,25.0,5.81152,0.0
2011-07-21,36.111111111111114,23.88888888888889,4.02336,0.0
2011-07-22,35.0,25.0,4.4704,0.0
2011-07-23,33.888888888888886,23.88888888888889,4.02336,0.0
2011-07-24,30.0,21.11111111111111,8.9408,16.900000000000002
2011-07-25,30.555555555555557,20.555555555555557,3.57632,0.3
2011-07-26,33.333333333333336,21.11111111111111,8.9408,0.0
2011-07-27,31.666666666666668,21.666666666666668,6.25856,0.0
2011-07-28,32.77777777777778,22.77777777777778,6.25856,0.0
2011-07-29,30.0,22.77777777777778,5.81152,0.0
2011-07-30,30.0,21.11111111111111,3.12928,0.0
2011-07-31,33.333333333333336,21.666666666666668,2.2352,0.0
2011-08-01,33.333333333333336,20.0,3.12928,0.0
2011-08-02,33.333333333333336,22.22222222222222,6.25856,0.0
2011-08-03,32.22222222222222,21.11111111111111,5.81152,0.0
2011-08-04,30.555555555555557,16.11111111111111,6.7056,0.0
2011-08-05,31.11111111111111,22.22222222222222,3.12928,0.0
2011-08-06,30.555555555555557,21.11111111111111,4.91744,0.0
2011-08-07,32.22222222222222,20.555555555555557,6.25856,0.0
2011-08-08,29.444444444444443,18.333333333333332,4.91744,0.0
2011-08-09,31.11111111111111,17.22222222222222,6.7056,0.0
2011-08-10,26.11111111111111,13.333333333333334,4.02336,0.0
2011-08-11,27.22222222222222,11.666666666666666,2.2352,0.0
2011-08-12,28.333333333333332,12.222222222222221,4.91744,0.0
2011-08-13,30.0,15.0,4.4704,11.7
2011-08-14,25.555555555555557,16.11111111111111,7.15264,0.3
2011-08-15,27.22222222222222,13.333333333333334,3.57632,0.0
2011-08-16,27.77777777777778,11.11111111111111,3.12928,0.0
2011-08-17,30.0,15.0,3.57632,0.0
2011-08-18,31.11111111111111,19.444444444444443,3.57632,0.0
2011-08-19,31.11111111111111,18.88888888888889,3.57632,0.0
2011-08-20,30.0,19.444444444444443,3.57632,0.3
2011-08-21,29.444444444444443,15.0,4.91744,0.0
2011-08-22,28.88888888888889,12.777777777777779,3.12928,0.0
2011-08-23,26.666666666666668,14.444444444444445,7.15264,13.5
2011-08-24,34.44444444444444,21.11111111111111,6.7056,0.0
2011-08-25,28.333333333333332,14.444444444444445,4.4704,0.0
2011-08-26,28.333333333333332,14.444444444444445,3.57632,0.0
2011-08-27,30.555555555555557,16.11111111111111,6.25856,0.0
2011-08-28,26.666666666666668,15.0,4.91744,0.0
2011-08-29,27.77777777777778,14.444444444444445,4.02336,0.0
2011-08-30,28.88888888888889,12.777777777777779,4.91744,0.0
2011-08-31,34.44444444444444,17.77777777777778,4.91744,0.5
2011-09-01,36.666666666666664,22.22222222222222,5.81152,0.0
2011-09-02,36.666666666666664,21.11111111111111,4.91744,0.0
2011-09-03,35.55555555555556,19.444444444444443,8.9408,0.0
2011-09-04,24.444444444444443,14.444444444444445,7.15264,3.5
2011-09-05,22.22222222222222,10.555555555555555,8.04672,0.0
2011-09-06,21.666666666666668,8.88888888888889,8.04672,0.0
2011-09-07,23.88888888888889,8.88888888888889,8.9408,0.0
2011-09-08,21.666666666666668,12.222222222222221,7.15264,3.5999999999999996
2011-09-09,19.444444444444443,13.333333333333334,4.02336,7.999999999999999
2011-09-10,23.333333333333332,13.88888888888889,2.68224,0.0
2011-09-11,27.77777777777778,15.0,2.68224,0.3
2011-09-12,30.555555555555557,13.88888888888889,4.4704,0.0
2011-09-13,30.555555555555557,15.555555555555555,4.91744,0.0
2011-09-14,21.11111111111111,8.88888888888889,8.04672,8.1
2011-09-15,17.22222222222222,5.555555555555555,6.7056,0.0
2011-09-16,16.666666666666668,8.333333333333334,4.02336,0.0
2011-09-17,22.77777777777778,11.666666666666666,4.4704,0.0
2011-09-18,19.444444444444443,13.88888888888889,6.25856,6.0
2011-09-19,20.0,11.11111111111111,4.02336,4.2
2011-09-20,26.11111111111111,8.88888888888889,3.57632,0.3
2011-09-21,25.555555555555557,10.555555555555555,6.25856,0.3
2011-09-22,18.333333333333332,10.0,3.57632,0.0
2011-09-23,20.555555555555557,7.222222222222222,3.57632,0.3
2011-09-24,17.77777777777778,10.555555555555555,3.57632,0.6
2011-09-25,18.88888888888889,8.333333333333334,4.4704,3.0999999999999996
2011-09-26,18.333333333333332,8.333333333333334,7.59968,10.9
2011-09-27,15.555555555555555,11.11111111111111,6.25856,11.000000000000002
2011-09-28,21.11111111111111,8.88888888888889,4.91744,0.0
2011-09-29,26.666666666666668,7.777777777777778,9.83488,0.0
2011-09-30,18.88888888888889,6.111111111111111,8.9408,0.0
2011-10-01,16.666666666666668,4.444444444444445,5.81152,0.0
2011-10-02,20.555555555555557,1.1111111111111112,4.02336,0.0
2011-10-03,25.0,3.888888888888889,4.4704,0.0
2011-10-04,26.666666666666668,5.555555555555555,2.68224,0.0
2011-10-05,28.333333333333332,7.222222222222222,2.68224,0.0
2011-10-06,29.444444444444443,9.444444444444445,4.4704,0.0
2011-10-07,30.0,10.555555555555555,5.81152,0.0
2011-10-08,28.88888888888889,11.11111111111111,6.25856,0.0
2011-10-09,28.333333333333332,9.444444444444445,3.57632,0.0
2011-10-10,27.22222222222222,9.444444444444445,4.02336,0.0
2011-10-11,27.22222222222222,11.11111111111111,3.12928,0.0
2011-10-12,25.555555555555557,10.555555555555555,5.81152,1.6
2011-10-13,17.77777777777778,10.0,6.25856,12.5
2011-10-14,17.77777777777778,6.666666666666667,10.72896,0.3
2011-10-15,17.77777777777778,5.555555555555555,9.38784,0.0
2011-10-16,21.666666666666668,5.0,7.59968,0.0
2011-10-17,16.666666666666668,2.2222222222222223,4.91744,9.2
2011-10-18,9.444444444444445,6.666666666666667,6.7056,0.8
2011-10-19,7.222222222222222,6.111111111111111,12.51712,25.900000000000002
2011-10-20,7.777777777777778,0.5555555555555556,12.51712,5.8999999999999995
2011-10-21,13.88888888888889,-1.1111111111111112,5.81152,0.0
2011-10-22,20.0,0.0,6.25856,0.0
2011-10-23,20.0,5.0,6.7056,0.0
2011-10-24,18.333333333333332,7.222222222222222,5.81152,0.0
2011-10-25,25.0,8.333333333333334,14.30528,0.0
2011-10-26,18.333333333333332,7.777777777777778,7.59968,0.6
2011-10-27,11.11111111111111,2.2222222222222223,6.25856,0.6
2011-10-28,12.222222222222221,0.0,3.57632,0.0
2011-10-29,12.777777777777779,-1.1111111111111112,9.83488,0.0
2011-10-30,15.0,-0.5555555555555556,11.62304,2.1
2011-10-31,12.777777777777779,0.0,5.81152,0.0
2011-11-01,21.666666666666668,-1.1111111111111112,8.04672,0.0
2011-11-02,21.11111111111111,8.333333333333334,10.28192,0.0
2011-11-03,8.88888888888889,7.222222222222222,10.28192,31.6
2011-11-04,12.222222222222221,1.6666666666666667,8.04672,0.0
2011-11-05,14.444444444444445,-0.5555555555555556,6.7056,0.0
2011-11-06,14.444444444444445,5.555555555555555,11.62304,0.0
2011-11-07,13.88888888888889,10.555555555555555,4.4704,11.3
2011-11-08,18.88888888888889,11.11111111111111,12.96416,2.1
2011-11-09,15.555555555555555,1.1111111111111112,14.30528,4.3999999999999995
2011-11-10,6.111111111111111,-2.7777777777777777,11.176,0.0
2011-11-11,8.88888888888889,-4.444444444444445,9.38784,0.0
2011-11-12,15.0,1.6666666666666667,11.62304,0.0
2011-11-13,21.666666666666668,11.11111111111111,17.43456,0.0
2011-11-14,22.22222222222222,8.88888888888889,14.75232,8.7
2011-11-15,15.555555555555555,5.555555555555555,9.38784,0.0
2011-11-16,8.333333333333334,-1.6666666666666667,9.83488,0.3
2011-11-17,5.555555555555555,-5.0,10.72896,0.0
2011-11-18,10.555555555555555,-1.6666666666666667,13.4112,0.0
2011-11-19,15.0,5.555555555555555,12.51712,0.0
2011-11-20,13.333333333333334,3.3333333333333335,7.59968,0.3
2011-11-21,8.88888888888889,4.444444444444445,7.15264,0.0
2011-11-22,7.222222222222222,4.444444444444445,9.38784,23.000000000000004
2011-11-23,8.333333333333334,1.1111111111111112,6.7056,0.3
2011-11-24,8.333333333333334,5.0,8.04672,0.0
2011-11-25,15.555555555555555,4.444444444444445,11.176,0.0
2011-11-26,16.666666666666668,6.111111111111111,11.176,5.2
2011-11-27,6.111111111111111,1.6666666666666667,8.04672,9.2
2011-11-28,3.888888888888889,1.1111111111111112,12.51712,9.1
2011-11-29,6.111111111111111,-1.6666666666666667,12.96416,7.799999999999999
2011-11-30,3.888888888888889,-5.555555555555555,5.81152,0.0
2011-12-01,7.222222222222222,-3.888888888888889,6.25856,0.0
2011-12-02,3.888888888888889,0.0,5.81152,0.0
2011-12-03,12.777777777777779,5.0,9.38784,0.8999999999999999
2011-12-04,11.666666666666666,0.5555555555555556,10.72896,7.299999999999999
2011-12-05,2.7777777777777777,0.0,7.59968,0.8999999999999999
2011-12-06,2.2222222222222223,-3.3333333333333335,7.15264,0.0
2011-12-07,1.1111111111111112,-3.888888888888889,6.25856,0.0
2011-12-08,4.444444444444445,-5.555555555555555,4.91744,0.0
2011-12-09,1.1111111111111112,-7.222222222222222,6.25856,0.0
2011-12-10,-1.1111111111111112,-11.666666666666666,4.4704,0.0
2011-12-11,5.555555555555555,-4.444444444444445,6.7056,0.0
2011-12-12,8.333333333333334,-5.555555555555555,4.02336,0.0
2011-12-13,6.666666666666667,2.7777777777777777,4.91744,3.7
2011-12-14,13.88888888888889,5.555555555555555,10.28192,16.0
2011-12-15,15.0,0.0,11.62304,6.699999999999999
2011-12-16,1.6666666666666667,-3.888888888888889,6.25856,0.0
2011-12-17,3.3333333333333335,-4.444444444444445,6.7056,0.0
2011-12-18,8.88888888888889,-5.0,7.59968,0.0
2011-12-19,11.11111111111111,5.555555555555555,7.59968,6.3999999999999995
2011-12-20,7.777777777777778,2.7777777777777777,7.15264,8.900000000000002
2011-12-21,7.222222222222222,0.5555555555555556,7.59968,0.6
2011-12-22,3.888888888888889,-1.1111111111111112,7.15264,0.0
2011-12-23,2.2222222222222223,-2.2222222222222223,7.15264,0.0
2011-12-24,3.888888888888889,-5.0,6.7056,0.0
2011-12-25,7.222222222222222,-2.2222222222222223,10.28192,0.0
2011-12-26,6.111111111111111,-4.444444444444445,9.83488,0.0
2011-12-27,3.3333333333333335,-0.5555555555555556,8.9408,6.6
2011-12-28,2.2222222222222223,-4.444444444444445,6.7056,0.0
2011-12-29,11.666666666666666,1.6666666666666667,9.83488,0.0
2011-12-30,8.333333333333334,2.7777777777777777,13.4112,3.8
2011-12-31,7.222222222222222,2.2222222222222223,9.38784,0.0
2012-01-01,7.777777777777778,-1.1111111111111112,16.54048,0.8
2012-01-02,-1.6666666666666667,-10.0,13.4112,0.0
2012-01-03,-1.6666666666666667,-12.777777777777779,8.04672,0.0
2012-01-04,8.333333333333334,-3.3333333333333335,7.59968,0.0
2012-01-05,11.666666666666666,-3.888888888888889,8.04672,0.0
2012-01-06,15.0,1.1111111111111112,9.38784,0.0
2012-01-07,7.777777777777778,-2.2222222222222223,5.81152,0.0
2012-01-08,5.0,-3.3333333333333335,4.4704,0.0
2012-01-09,8.88888888888889,-4.444444444444445,6.25856,0.0
2012-01-10,13.333333333333334,-3.3333333333333335,6.7056,0.0
2012-01-11,8.88888888888889,0.0,5.81152,3.7
2012-01-12,2.7777777777777777,-10.0,13.4112,0.0
2012-01-13,-7.777777777777778,-11.11111111111111,11.62304,0.0
2012-01-14,-5.555555555555555,-16.11111111111111,4.02336,0.0
2012-01-15,1.1111111111111112,-9.444444444444445,8.9408,0.0
2012-01-16,13.333333333333334,-0.5555555555555556,9.38784,0.0
2012-01-17,15.0,-7.222222222222222,12.96416,18.3
2012-01-18,-2.2222222222222223,-12.222222222222221,7.15264,0.0
2012-01-19,-1.1111111111111112,-13.333333333333334,8.04672,0.0
2012-01-20,-5.555555555555555,-13.88888888888889,9.83488,0.3
2012-01-21,-3.3333333333333335,-7.222222222222222,8.9408,0.0
2012-01-22,10.0,-4.444444444444445,9.83488,12.5
2012-01-23,8.88888888888889,0.0,13.4112,7.8999999999999995
2012-01-24,1.1111111111111112,-2.7777777777777777,7.15264,0.0
2012-01-25,1.1111111111111112,-3.3333333333333335,7.15264,1.3
2012-01-26,2.2222222222222223,0.5555555555555556,6.25856,22.1
2012-01-27,4.444444444444445,0.5555555555555556,7.59968,0.3
2012-01-28,2.7777777777777777,-2.7777777777777777,11.62304,1.0
2012-01-29,1.6666666666666667,-4.444444444444445,12.96416,0.0
2012-01-30,13.333333333333334,-2.2222222222222223,9.83488,0.0
2012-01-31,15.555555555555555,5.555555555555555,11.176,1.9000000000000001
2012-02-01,12.222222222222221,0.5555555555555556,4.91744,0.0
2012-02-02,12.222222222222221,0.0,3.12928,0.3
2012-02-03,12.222222222222221,0.5555555555555556,8.04672,0.6
2012-02-04,6.111111111111111,2.7777777777777777,10.72896,9.8
2012-02-05,8.333333333333334,-2.2222222222222223,6.25856,0.0
2012-02-06,0.5555555555555556,-5.0,4.91744,0.3
2012-02-07,2.7777777777777777,-3.888888888888889,7.15264,0.3
2012-02-08,-0.5555555555555556,-2.2222222222222223,6.25856,0.0
2012-02-09,2.7777777777777777,-5.0,6.7056,0.0
2012-02-10,2.7777777777777777,-7.777777777777778,13.4112,1.0
